id	1_pe	2_pe	3_pe	4_pe	5_pe	6_pe	7_pe	8_pe	geneCoordinate	geneSymbol	logFC	LimmaVoom.pvalue	BH.qvalue
ENSMUSG00000028545	192	207	213	279	244	229	228	239	chr4:111414806-111460498	Bend5	0.093328613607614	0.505404397261543	0.842362399926111
ENSMUSG00000103493	3	0	1	0	2	0	5	0	chr1:164424513-164427194	Gm37411	0.543041210906963	0.505536089844623	0.842443179426434
ENSMUSG00000104882	1	3	4	0	2	1	0	2	chr5:27859818-27860638	Gm43096	-0.458222816814435	0.505546780541911	0.842443179426434
ENSMUSG00000021203	2379	1921	2085	2017	2109	1935	2052	1969	chr12:103388482-103406550	Otub2	-0.0553801330538678	0.505594737888599	0.842443179426434
ENSMUSG00000074199	1	2	0	0	0	1	0	0	chr7:30787696-30791297	Krtdap	-0.418059838609718	0.505605543586632	0.842443179426434
ENSMUSG00000054814	6625	5661	5949	5617	5608	6820	6045	6320	chr5:73998253-74068631	Usp46	0.0553139963608999	0.505629198339207	0.842443179426434
ENSMUSG00000009647	1423	1425	1490	1365	1268	1342	1432	1466	chr10:59446784-59616892	Mcu	-0.0518834431771433	0.505667425876476	0.842443179426434
ENSMUSG00000003762	604	616	549	598	580	755	633	544	chr7:27232823-27258150	Adck4	0.0758459880281436	0.505691199489435	0.842443179426434
ENSMUSG00000038740	5061	5258	5305	5323	5526	5190	5710	5170	chr2:33729753-33888146	Mvb12b	0.0428930431592213	0.505749135051313	0.842443179426434
ENSMUSG00000031837	2831	2393	3474	3131	1986	3271	2765	3055	chr8:119446519-119472840	Necab2	-0.106415035780509	0.505770728769603	0.842443179426434
ENSMUSG00000026339	1461	1245	1322	1031	1310	1278	1434	1262	chr1:121430849-121506660	Ccdc93	0.0721647270363105	0.50577896233274	0.842443179426434
ENSMUSG00000108820	0	0	0	1	0	0	0	0	chr8:24446897-24450183	RP23-339B16.1	-0.34568902758439	0.505822767653543	0.842461825772782
ENSMUSG00000097063	30	38	30	25	27	35	29	19	chr1:42706861-42713654	Pantr2	-0.188134989308709	0.505894647814634	0.842464733097691
ENSMUSG00000019785	2122	2054	1954	2100	2117	1605	1995	2191	chr10:33512086-33624969	Clvs2	-0.0670011806093004	0.505916941968082	0.842464733097691
ENSMUSG00000022428	1138	1129	1051	1325	995	1105	1142	1193	chr15:79659027-79667860	Cby1	-0.0643291186345317	0.505922345330866	0.842464733097691
ENSMUSG00000005503	0	0	11	1	0	0	1	2	chr6:52313298-52318578	Evx1	-0.602752843562548	0.506027953455818	0.842586280991145
ENSMUSG00000104802	12	21	18	34	13	20	17	18	chr5:86996959-86998615	Gm5869	-0.238245917729162	0.506090595461514	0.842636275016291
ENSMUSG00000025200	420	464	435	399	438	359	413	429	chr19:44108444-44136076	Cwf19l1	-0.0704469481636089	0.506147952146633	0.842677463153711
ENSMUSG00000034881	34	28	32	47	26	33	39	28	chr10:81328532-81335371	Tbxa2r	-0.173688233115571	0.506188102427082	0.842690001166467
ENSMUSG00000104113	4	8	3	2	12	0	4	3	chr7:31208157-31209314	Gm37292	-0.501364118304035	0.506285388903383	0.842793237033422
ENSMUSG00000029075	7	9	1	1	6	2	12	2	chr4:156013643-156016812	Tnfrsf4	0.523885229980674	0.506315361103922	0.842793237033422
ENSMUSG00000083182	0	0	0	0	0	2	0	0	chr5:115198143-115198905	Gm13828	0.36655022816112	0.506392020300267	0.842855648817927
ENSMUSG00000038354	369	359	365	312	349	422	351	359	chr3:96669931-96691232	Ankrd35	0.0749157630984374	0.506418107182468	0.842855648817927
ENSMUSG00000020781	215	158	240	197	196	183	184	184	chr11:115814524-115823294	Tsen54	-0.100373724072589	0.506575828539155	0.842980021271068
ENSMUSG00000087071	1	0	0	1	0	0	1	0	chr4:154093279-154098553	Trp73os	-0.358938539706895	0.506621702060022	0.842980021271068
ENSMUSG00000087367	0	3	0	0	0	0	0	0	chr19:45749308-45752510	Gm15491	-0.385820187742859	0.506625433909507	0.842980021271068
ENSMUSG00000089828	2	0	0	0	0	0	0	0	chr15:47699509-47704027	Gm16300	-0.35700857572431	0.506648980937526	0.842980021271068
ENSMUSG00000083507	0	0	1	0	0	0	0	0	chr4:117824981-117825856	Gm12842	-0.315045357921539	0.506692555413333	0.842980021271068
ENSMUSG00000108438	2	4	0	6	1	0	2	1	chr7:43506751-43507703	RP23-74K24.5	-0.444704196686399	0.506741958845142	0.842980021271068
ENSMUSG00000039954	241	262	338	210	255	204	272	234	chr18:43207497-43317681	Stk32a	-0.109941525489592	0.506746810828411	0.842980021271068
ENSMUSG00000103292	0	0	0	0	0	0	1	0	chr1:90520296-90523497	Gm35048	0.266443958709812	0.506753879783993	0.842980021271068
ENSMUSG00000103144	202	196	256	201	286	210	203	223	chr18:37661593-37842073	Pcdhga1	0.102023836279221	0.506806071482932	0.843012558797892
ENSMUSG00000040969	2	1	8	7	4	13	4	2	chr3:133112078-133235149	Arhgef38	0.484135870904987	0.506845080692584	0.843023166019329
ENSMUSG00000085049	3	1	6	4	2	5	5	4	chr7:112526772-112535883	Parvaos	0.378249111646334	0.506961406057242	0.843151360959218
ENSMUSG00000042594	756	731	777	712	789	767	695	604	chr5:121815288-121837846	Sh2b3	-0.0672892321494069	0.506987429013722	0.843151360959218
ENSMUSG00000031845	5	6	5	2	0	4	6	6	chr8:117095654-117133920	Bco1	-0.510447358589981	0.507066189119317	0.843151689932221
ENSMUSG00000025423	2714	2673	2659	2447	2550	2621	2599	2387	chr18:77065008-77155908	Pias2	-0.0466795891947427	0.507083737819994	0.843151689932221
ENSMUSG00000015243	1626	1991	1928	1298	2203	1624	1728	1710	chr4:53030587-53160095	Abca1	0.0957303245896734	0.507085538688431	0.843151689932221
ENSMUSG00000063511	3231	2909	2809	2272	3099	2902	2991	2705	chr7:45376262-45395892	Snrnp70	0.0697770651893345	0.507128658757639	0.843169118956419
ENSMUSG00000055763	7	3	3	1	2	1	3	3	chr13:66007472-66009440	Rybp-ps	-0.353956875270156	0.507168380092197	0.843180895250776
ENSMUSG00000079737	61	55	53	82	47	69	55	55	chr16:13671729-13678605	3110001I22Rik	-0.14714307096554	0.507324478977103	0.843352468970151
ENSMUSG00000101102	0	1	0	0	1	0	0	1	chr1:133049928-133068605	Gm28609	0.366341473882224	0.507336870800693	0.843352468970151
ENSMUSG00000029621	7144	7180	6880	8334	7212	6674	7406	7170	chr5:145083630-145108961	Arpc1a	-0.0506616561097839	0.507444810617279	0.843477624339646
ENSMUSG00000018919	3	0	4	5	2	5	2	6	chr11:70505044-70511378	Tm4sf5	0.42921211547468	0.507512997395945	0.843536690132333
ENSMUSG00000037845	163	149	126	176	152	150	142	123	chr9:50768036-50773548	Fdxacb1	-0.104155892432304	0.50756012520614	0.843560748493015
ENSMUSG00000061589	1509	1490	1353	908	1779	1272	1432	1177	chr10:80755006-80795661	Dot1l	0.116016101495776	0.507595532245053	0.84356532518615
ENSMUSG00000109427	0	0	0	0	0	0	1	0	chr7:81789538-81790519	RP23-423B21.1	0.364404594829777	0.507674106279597	0.843566014676539
ENSMUSG00000102737	29	24	33	28	41	29	36	25	chr8:120536692-120537926	1700016A09Rik	0.175619590032013	0.507709885814765	0.843566014676539
ENSMUSG00000020102	575	507	509	504	592	607	492	513	chr10:125226264-125329163	Slc16a7	0.0694282856420385	0.507717504521688	0.843566014676539
ENSMUSG00000035239	102	131	130	141	104	118	147	98	chr7:99811239-99828617	Neu3	-0.12085364276556	0.507726560432202	0.843566014676539
ENSMUSG00000003484	0	0	0	1	0	0	0	3	chr8:71988282-72009826	Cyp4f18	0.402009595975607	0.507847335970456	0.843712416556963
ENSMUSG00000039633	1265	1142	1121	1051	1107	1127	1038	1128	chr8:36215864-36249716	Lonrf1	-0.0550733865243644	0.507967264903072	0.843785517954006
ENSMUSG00000070544	4407	4117	3998	3240	3585	3682	3893	3838	chr2:160645688-160722964	Top1	-0.0631949602972091	0.507981836925802	0.843785517954006
ENSMUSG00000021936	3967	3883	3765	3805	3481	4856	3857	4044	chr14:33377698-33447358	Mapk8	0.0641079427014679	0.508018437605699	0.843785517954006
ENSMUSG00000074651	0	1	3	5	5	7	0	2	chr13:112993668-113000594	Mcidas	0.459038714426015	0.508021984449044	0.843785517954006
ENSMUSG00000040828	10	10	11	9	18	11	8	11	chr17:56627943-56664656	Catsperd	0.234608445541771	0.508074344274012	0.843804740277378
ENSMUSG00000032518	13415	14094	14240	21339	15810	13935	14467	14138	chr9:120127566-120132569	Rpsa	-0.0875849009598281	0.508098882858051	0.843804740277378
ENSMUSG00000101814	0	0	0	2	0	0	0	0	chr12:116597053-116597750	Gm17807	-0.388332463506807	0.508135342614669	0.84381104590264
ENSMUSG00000020707	124	126	148	150	107	169	131	105	chr11:80183651-80199957	Rnf135	-0.1228386534358	0.508194143712186	0.843818917631094
ENSMUSG00000039728	264	33	1275	101	132	129	156	77	chr7:49909946-49964056	Slc6a5	-0.617134705588843	0.508205409128365	0.843818917631094
ENSMUSG00000037750	1255	1086	1225	953	1125	1125	1255	1207	chr11:78094460-78156900	Fam222b	0.0668603615935071	0.508251583898068	0.843819506081548
ENSMUSG00000075256	67	91	61	72	79	56	63	65	chr2:79330343-79456985	Cerkl	-0.135358567392053	0.508278885549856	0.843819506081548
ENSMUSG00000026247	108	172	252	150	66	269	145	137	chr1:87147455-87156721	Ecel1	-0.251567373670383	0.508327888546895	0.843819506081548
ENSMUSG00000108521	0	0	2	2	0	0	0	0	chr7:79277567-79280975	RP23-256J14.1	-0.447038242033449	0.508336416085281	0.843819506081548
ENSMUSG00000046020	901	799	933	938	805	962	861	793	chr2:153241333-153270447	Pofut1	-0.0631546801690132	0.508497387588208	0.844032246286218
ENSMUSG00000097685	1	0	0	0	0	0	0	1	chr7:79916737-79920841	Gm26646	0.345675596640853	0.508529918458039	0.844032246286218
ENSMUSG00000043282	1	0	0	0	0	0	0	0	chr1:153874145-153877071	Teddm1b	-0.338825490763855	0.50860231523458	0.844067704346241
ENSMUSG00000022833	100	104	104	74	108	81	77	85	chr16:34690416-34725394	Ccdc14	-0.126906617171547	0.508616627450566	0.844067704346241
ENSMUSG00000106883	0	0	0	0	0	1	0	0	chr6:127410930-127411933	Gm43632	0.320032232067464	0.508710280576661	0.844168896994955
ENSMUSG00000046387	698	752	695	621	762	728	751	648	chr18:37484595-37489654	Pcdhb17	0.063172081564217	0.50875764383114	0.844193266795149
ENSMUSG00000091418	3	2	2	3	1	3	1	4	chr14:4415248-4444039	Gm3164	-0.377287183011489	0.508852467542769	0.844296380635832
ENSMUSG00000079297	8	17	13	10	8	6	13	11	chrX:33505461-33507210	Gm2223	-0.252597302747624	0.509016299399401	0.844387229866359
ENSMUSG00000082357	1	0	5	1	2	1	2	2	chr2:25994347-25995383	Gm13542	0.388590347097435	0.509021510179676	0.844387229866359
ENSMUSG00000078125	0	0	0	1	0	0	0	0	chr14:50769048-50769930	Gm10916	0.32179507776139	0.509041940334227	0.844387229866359
ENSMUSG00000038572	2	2	0	0	0	0	1	0	chr2:154223542-154241102	Bpifb5	-0.376374268251362	0.509046448968934	0.844387229866359
ENSMUSG00000028790	5398	5810	5663	5520	5401	5497	5782	5053	chr4:129702964-129742503	Khdrbs1	-0.0441876071381127	0.509070647409172	0.844387229866359
ENSMUSG00000029641	244	232	236	230	186	256	281	314	chr5:146844871-146847926	Rasl11a	0.10765180192361	0.509224471049436	0.844512734510842
ENSMUSG00000082361	31	15	10	31	11	24	14	17	chr5:91357061-91403194	Btc	-0.283854416240313	0.509337019163169	0.844512734510842
ENSMUSG00000051444	173	163	195	218	157	179	188	174	chr3:37312354-37321653	Bbs12	-0.0942688733127472	0.509341347466459	0.844512734510842
ENSMUSG00000031872	292	353	319	355	345	424	323	313	chr8:104170313-104219292	Bean1	0.0854578045804987	0.509419309917992	0.844512734510842
ENSMUSG00000086353	2	1	6	5	2	6	5	4	chr2:48062348-48457445	Gm13481	0.374730977381229	0.509430685218574	0.844512734510842
ENSMUSG00000031150	314	257	305	282	317	348	275	287	chrX:7731514-7751105	Ccdc120	0.0813390820683084	0.509438652329249	0.844512734510842
ENSMUSG00000031858	3271	3241	3762	3262	3406	3359	3745	3490	chr8:70015923-70042934	Mau2	0.0501843051638735	0.509439122089522	0.844512734510842
ENSMUSG00000051735	88	60	84	87	82	68	83	57	chr7:28788769-28799163	Rinl	-0.137609664824288	0.509443791732836	0.844512734510842
ENSMUSG00000105325	0	0	3	1	0	0	2	5	chr3:137643858-137644981	Gm30946	0.466012740500386	0.509453785626582	0.844512734510842
ENSMUSG00000100247	0	0	0	0	0	0	0	2	chr1:106399978-106402187	A530053M12Rik	0.357955480240927	0.509473212330706	0.844512734510842
ENSMUSG00000015401	2	74	31	3	6	34	9	0	chrX:164088630-164119060	Tmem27	-0.892000646339743	0.509670472279042	0.844687796057472
ENSMUSG00000083935	1	0	0	0	0	0	2	0	chr11:65036852-65037741	Gm12294	0.337332642838532	0.509677726836776	0.844687796057472
ENSMUSG00000082189	0	1	2	1	0	1	3	1	chrX:109388544-109392365	Gm4784	0.442114337956068	0.509702318338993	0.844687796057472
ENSMUSG00000021615	345	384	397	382	341	379	336	382	chr13:89773827-90089808	Xrcc4	-0.0684574914691973	0.509709609535493	0.844687796057472
ENSMUSG00000016995	320	291	339	386	328	309	314	311	chr2:164389193-164405360	Matn4	-0.0765910348931432	0.509806113926032	0.844764992100236
ENSMUSG00000004661	128	123	114	71	122	113	123	108	chr9:57790153-57836993	Arid3b	0.134069723859532	0.509821591384795	0.844764992100236
ENSMUSG00000023571	192	329	134	133	162	206	180	107	chr4:155962118-155966829	Fam132a	-0.201139306508214	0.509945295346234	0.844867579836304
ENSMUSG00000080768	1	1	0	2	2	2	0	0	chr11:53966863-53967705	Gm12219	-0.41478646817016	0.509970729096857	0.844867579836304
ENSMUSG00000004677	1143	1097	1120	910	1376	994	1096	1058	chr8:71272514-71360912	Myo9b	0.0777895928646893	0.509990762962747	0.844867579836304
ENSMUSG00000024122	7179	7193	7349	5994	7283	6955	7222	7156	chr17:24073480-24151124	Pdpk1	0.0505746600479201	0.510041291979005	0.844867579836304
ENSMUSG00000048562	53	114	111	61	59	117	49	64	chr12:118846129-118852778	Sp8	-0.221005904981425	0.510056093160973	0.844867579836304
ENSMUSG00000081924	0	0	1	0	0	0	1	0	chr11:77746841-77748241	Gm11191	0.290764210676498	0.510079726047334	0.844867579836304
ENSMUSG00000051256	972	857	957	1146	816	997	920	999	chr6:113442369-113448429	Jagn1	-0.072121447887727	0.510198640330743	0.845010365066318
ENSMUSG00000040945	3875	3978	4009	3512	4055	3850	4122	3835	chr4:140700341-140723420	Rcc2	0.0463628379609684	0.510260957971912	0.845059400490184
ENSMUSG00000027937	929	919	960	1281	1006	948	940	953	chr3:90231397-90236038	Jtb	-0.0741793624151632	0.510309907015818	0.845069762969416
ENSMUSG00000091515	190	133	158	193	125	161	164	171	chr17:33304840-33305945	Zfp422-ps	-0.113186992449771	0.51033263807718	0.845069762969416
ENSMUSG00000066224	0	0	1	1	1	0	1	1	chr4:41723636-41731342	Arid3c	0.373398115310579	0.510396306113089	0.845085675937234
ENSMUSG00000055197	0	1	4	0	0	6	1	1	chr1:74881309-74885619	Fev	0.479076943572068	0.510460517156557	0.845085675937234
ENSMUSG00000038876	2190	2022	2228	2176	2006	1998	2105	2231	chr10:29343978-29362642	Rnf146	-0.0479326865310149	0.510553306794501	0.845085675937234
ENSMUSG00000032840	1930	1500	1754	1407	1509	1631	1585	1514	chr5:118245027-118266293	2410131K14Rik	-0.0684740169064121	0.51060182409384	0.845085675937234
ENSMUSG00000066677	4	2	2	5	2	7	1	3	chr1:173673475-173698592	Pydc3	-0.366471084380855	0.510647460803479	0.845085675937234
ENSMUSG00000046178	1610	1529	1413	1678	1299	1676	1529	1469	chr6:8948231-9249232	Nxph1	-0.0631881155794929	0.510707196346756	0.845085675937234
ENSMUSG00000084821	0	3	0	1	2	1	1	1	chr7:80635817-80644584	Gm15880	0.370426476909012	0.510738503124697	0.845085675937234
ENSMUSG00000103082	21	21	11	12	28	22	16	12	chr3:45269787-45272767	Gm38124	0.256157721052368	0.510760887560007	0.845085675937234
ENSMUSG00000057177	5941	5733	5648	6202	5709	6157	6137	6227	chr7:25228058-25238051	Gsk3a	0.0426966450257067	0.510834009363266	0.845085675937234
ENSMUSG00000031157	1907	1975	1769	2214	1718	1953	1927	1943	chrX:7894319-7899469	Pqbp1	-0.0579611389752961	0.510876698627365	0.845085675937234
ENSMUSG00000032066	100	98	119	165	141	138	116	121	chr9:50532887-50555381	Bco2	0.126674288181568	0.510896827339551	0.845085675937234
ENSMUSG00000001380	2927	2815	3055	3233	2583	3143	2876	2999	chr18:36766330-36783405	Hars	-0.054260007934082	0.510923858151488	0.845085675937234
ENSMUSG00000036550	4757	4593	4714	3393	4657	4217	4779	4545	chr8:95719251-95807662	Cnot1	0.0718956765030431	0.510926454579914	0.845085675937234
ENSMUSG00000041907	635	562	587	600	555	615	631	698	chr1:42952672-43035656	Gpr45	0.0643934464452338	0.510933186488121	0.845085675937234
ENSMUSG00000024975	3185	2910	2648	2726	2779	3100	2998	2993	chr19:53892031-53930061	Pdcd4	0.0521290689139089	0.510953577986801	0.845085675937234
ENSMUSG00000029279	744	680	697	789	738	697	639	719	chr5:107330959-107387258	Brdt	-0.0594925012147217	0.510954298514534	0.845085675937234
ENSMUSG00000086882	0	0	1	0	0	0	0	0	chr2:18648885-18649546	Gm13352	-0.287399973881703	0.510971871134648	0.845085675937234
ENSMUSG00000100855	4	17	32	9	6	8	10	12	chr10:41648676-41694687	Gm6976	-0.393442186864561	0.510995804209031	0.845085675937234
ENSMUSG00000002475	2296	2467	2631	2959	2757	2444	2404	2287	chr18:10644211-10706971	Abhd3	-0.0626899425909805	0.511008316187558	0.845085675937234
ENSMUSG00000028245	912	982	1008	820	980	823	942	809	chr4:6396007-6454471	Nsmaf	-0.0669498896839631	0.511016103893954	0.845085675937234
ENSMUSG00000024027	25	39	122	10	10	80	18	18	chr17:30901667-30936710	Glp1r	-0.515770968065299	0.511029202968625	0.845085675937234
ENSMUSG00000105917	0	0	0	0	3	0	2	0	chr3:143368376-143371982	Gm43612	0.468869345377192	0.511173273906055	0.845226799599276
ENSMUSG00000063568	1246	1144	1145	961	985	1110	1122	1072	chr6:52768597-53068831	Jazf1	-0.06342204469786	0.511179976656309	0.845226799599276
ENSMUSG00000019802	4002	4251	4196	3649	3980	3977	3827	3775	chr10:42761296-42832714	Sec63	-0.0468305933425027	0.511358193679024	0.845419261672498
ENSMUSG00000043673	474	380	332	421	360	347	398	403	chr12:11090002-11151042	Kcns3	-0.0841031877952278	0.511417632244315	0.845419261672498
ENSMUSG00000068506	1	0	0	0	0	0	0	0	chr14:51711443-51717383	Gm5800	-0.307363371728617	0.511436513972245	0.845419261672498
ENSMUSG00000100966	0	3	1	0	0	0	0	2	chr1:44329848-44331236	Gm5700	-0.433146842635641	0.511545812809732	0.845419261672498
ENSMUSG00000097113	5	5	4	7	2	10	12	14	chr1:136670569-136691004	Gm19705	0.413458286877647	0.511565257490311	0.845419261672498
ENSMUSG00000034947	41	32	32	29	46	32	43	31	chr11:101582042-101591988	Tmem106a	0.165328272546114	0.511613977855393	0.845419261672498
ENSMUSG00000035941	1064	1218	1087	1027	1166	1158	1166	1070	chr9:85687160-85749534	Ibtk	0.0543221133611322	0.511637747854513	0.845419261672498
ENSMUSG00000095054	4	0	0	1	2	0	2	0	chr4:147187508-147188687	Gm13146	-0.462717218943695	0.511676066872245	0.845419261672498
ENSMUSG00000024235	36	39	32	29	29	54	33	12	chr18:4331127-4353215	Map3k8	-0.259281854135902	0.511686543565821	0.845419261672498
ENSMUSG00000036257	4616	4601	4590	5412	4423	5111	4507	4461	chr12:44221170-44312543	Pnpla8	-0.0536737703117539	0.511691092571485	0.845419261672498
ENSMUSG00000031671	358	305	355	304	336	281	333	302	chr8:95715715-95719210	Setd6	-0.0768277234429628	0.511696657329683	0.845419261672498
ENSMUSG00000024120	3242	3268	3057	2632	2946	3187	3357	3165	chr17:84705047-84790989	Lrpprc	0.0565720231112691	0.51170117789055	0.845419261672498
ENSMUSG00000082064	2	16	6	0	1	24	7	4	chr2:154703609-154704899	Rpl5-ps2	0.702783160446964	0.511741140998413	0.845419261672498
ENSMUSG00000103922	8	9	11	18	10	4	11	13	chr1:4770931-4772399	Gm6123	-0.289554270836493	0.511758359291061	0.845419261672498
ENSMUSG00000020704	2758	2384	2183	2633	2536	2533	2615	2622	chr11:80879969-81968657	Asic2	0.0553377554782088	0.511836103858859	0.845419261672498
ENSMUSG00000020134	1968	1853	1922	1854	1846	1934	2100	1975	chr11:21091091-21150523	Peli1	0.0471214343940349	0.511887654555128	0.845419261672498
ENSMUSG00000024798	355	325	403	430	321	504	357	468	chr19:35958534-36057707	Htr7	0.106662693008112	0.511921223660702	0.845419261672498
ENSMUSG00000056753	55	92	110	93	93	104	110	74	chr8:84065036-84067487	C330011M18Rik	0.157566196814345	0.511929921287343	0.845419261672498
ENSMUSG00000081769	20	24	16	24	19	9	24	21	chr11:53783218-53859456	Gm12216	-0.22837243087139	0.511946192273398	0.845419261672498
ENSMUSG00000104706	0	1	0	0	0	0	0	0	chr5:106652609-106655913	Gm43421	-0.322989332390328	0.511950875962087	0.845419261672498
ENSMUSG00000036499	2739	2704	2750	2160	2628	2761	2653	2688	chr10:95940463-96045718	Eea1	0.0584210863444767	0.512015530215129	0.845471985143985
ENSMUSG00000108655	3	8	1	3	5	3	7	3	chr7:80088782-80090631	RP24-259P13.2	0.348993135086706	0.512103230233976	0.845523870607423
ENSMUSG00000090273	13	5	11	6	11	11	12	7	chr17:56770050-56772408	Prr22	0.264032797209392	0.512112410133713	0.845523870607423
ENSMUSG00000066896	0	0	4	0	0	0	0	2	chr9:20313692-20336294	Olfr18	-0.486320593234185	0.512229649337726	0.845554234019625
ENSMUSG00000103436	9	9	4	7	9	6	5	3	chrX:7558402-7605581	Gm36995	-0.303552228251484	0.512248951588082	0.845554234019625
ENSMUSG00000026109	3335	3500	3492	3681	3239	3588	3404	3354	chr1:50900447-51187470	Tmeff2	-0.0443722344060839	0.512267199945198	0.845554234019625
ENSMUSG00000059820	772	689	779	758	759	752	702	669	chr9:50605040-50617664	AU019823	-0.0572017565044666	0.512284653261681	0.845554234019625
ENSMUSG00000042569	810	849	819	1044	783	823	867	876	chr11:60830431-60860395	Dhrs7b	-0.0662922571474746	0.512294451918989	0.845554234019625
